"motusRecvID","recvProjectID","receiverID","receiverType","recvDeployID","deploymentStatus","deploymentName","siteName","dtStart","dtEnd","tsStart","tsEnd","latitude","longitude","elevation","isMobile","macAddress","locationPrecision"
"2241","14","Lotek-223","","4232","active","JBNY","JBNY","2017-05-07 00:00:00 +00:00","","1494115200","","40.61630000","-73.82400000","","false","0","Exact"
"1046","16","SG-4001BBBK1680","SENSORGNOME","1487","terminated","RAYS","RAYS","2014-08-12 18:20:00 +00:00","2014-11-07 00:00:00 +00:00","1407867600","1415318400","39.04500000","-86.80777800","","","0","Exact"
"1047","16","SG-4002BBBK1270","SENSORGNOME","1481","terminated","FORDRIDGE","FORDRIDGE","2014-08-12 22:21:00 +00:00","2014-11-07 00:00:00 +00:00","1407882060","1415318400","","","","","0","Exact"
"1048","16","SG-4002BBBK2650","SENSORGNOME","1485","terminated","MIDFORK2","MIDFORK2","2014-08-08 22:31:00 +00:00","2014-11-07 00:00:00 +00:00","1407537060","1415318400","40.38573100","-87.97968300","","","0","Exact"
"1049","16","SG-5113BBBK2668","SENSORGNOME","1483","terminated","KICKAPOO","KICKAPOO","2014-07-28 10:14:00 +00:00","2014-11-07 00:00:00 +00:00","1406542440","1415318400","40.14134170","-87.74756390","","","0","Exact"
"1050","16","SG-5113BBBK3080","SENSORGNOME","1484","terminated","MIDFORK1","MIDFORK1","2014-05-20 20:09:00 +00:00","2014-11-07 00:00:00 +00:00","1400616539.9999998","1415318400","40.38573060","-87.97968330","","","0","Exact"
"1051","16","SG-5113BBBK3103","SENSORGNOME","1486","terminated","MIDFORK2","MIDFORK2","2014-03-24 13:56:00 +00:00","2014-11-07 00:00:00 +00:00","1395669360","1415318400","40.38573060","-87.97968330","","","0","Exact"
"1052","16","SG-5113BBBK3180","SENSORGNOME","1482","terminated","HOOPESTON","HOOPESTON","2014-05-14 16:17:00 +00:00","2014-11-07 00:00:00 +00:00","1400084220","1415318400","","","","","0","Exact"
"1734","17","SG-0613BB001754","SENSORGNOME","3185","terminated","White Island","White Island","2013-07-01 00:00:00 +00:00","2013-08-15 00:00:00 +00:00","1372636800","1376524800","42.96833300","-70.61750000","","","0","Exact"
"1734","17","SG-0613BB001754","SENSORGNOME","3186","terminated","Appledore","Appledore","2013-08-18 00:00:00 +00:00","2013-11-15 00:00:00 +00:00","1376784000","1384473600","42.98722200","-70.61527800","","","0","Exact"
"1734","17","SG-0613BB001754","SENSORGNOME","3187","terminated","Appledore","Appledore","2014-06-29 00:00:00 +00:00","2014-09-15 00:00:00 +00:00","1404000000","1410739200","42.98722200","-70.61527800","","","0","Exact"
"1736","17","SG-2113BB001373","SENSORGNOME","3188","terminated","CML","CML","2014-06-29 00:00:00 +00:00","2014-09-19 00:00:00 +00:00","1404000000","1411084800","43.07183600","-70.70954700","","","0","Exact"
"490","18","SG-4812BB000230","SENSORGNOME","2482","terminated","Weir Tower 2","Weir Tower 2","2014-04-17 22:45:00 +00:00","2014-05-11 08:57:00 +00:00","1397774700","1399798620","41.63940000","-83.21695000","","","0","Exact"
"491","18","SG-4712BB000554","SENSORGNOME","2481","terminated","Weir Tower 1","Weir Tower 1","2014-04-17 22:05:00 +00:00","2014-05-11 08:53:00 +00:00","1397772300","1399798380","41.63940000","-83.21695000","","","0","Exact"
"564","18","SG-1212BB000222","SENSORGNOME","2487","terminated","Stangee2","Stangee2","2014-04-17 22:30:00 +00:00","2014-05-08 13:21:00 +00:00","1397773800","1399555260","41.61090000","-83.23150000","","false","0","Exact"
"564","18","SG-1212BB000222","SENSORGNOME","2488","terminated","Stangee1 dep 2","Stangee1 dep 2","2014-05-08 13:21:00 +00:00","2014-05-12 19:09:00 +00:00","1399555260","1399921740","41.61100000","-83.23130000","","false","0","Exact"
"564","18","SG-1212BB000222","SENSORGNOME","958","terminated","Eagle Nest","SBES","2013-04-19 08:00:00 +00:00","2013-05-05 11:02:00 +00:00","1366358400","1367751720","41.62301000","-83.24543000","","","0","Exact"
"1053","18","SG-1813BBBK4711","SENSORGNOME","2483","terminated","Eagle Nest 1","Eagle Nest 1","2014-04-17 21:58:00 +00:00","2014-05-11 20:40:00 +00:00","1397771880","1399840800","41.62298000","-83.24543000","","","0","Exact"
"1054","18","SG-2712BB000074","SENSORGNOME","2485","terminated","Stangee1","Stangee1","2014-04-17 22:30:00 +00:00","2014-05-07 16:57:00 +00:00","1397773800","1399481819.9999998","41.61100000","-83.23130000","","false","0","Exact"
"1054","18","SG-2712BB000074","SENSORGNOME","2486","terminated","Stangee2 dep2","Stangee2 dep2","2014-05-07 16:57:00 +00:00","2014-05-12 22:39:00 +00:00","1399481819.9999998","1399934340","41.61090000","-83.23150000","","false","0","Exact"
"1055","18","SG-4812BB000334","SENSORGNOME","2484","terminated","Eagle Nest 2","Eagle Nest 2","2014-04-18 10:45:00 +00:00","2014-05-11 20:40:00 +00:00","1397817900","1399840800","41.62296000","-83.24540000","","","0","Exact"
"1323","18","Lotek-8204","LOTEKSRXDL","2477","terminated","Winous Point","Winous Point","2013-04-13 15:25:00 +00:00","2013-05-30 11:48:00 +00:00","1365866700","1369914480","41.46640000","-82.98730000","","false","0","Exact"
"1323","18","Lotek-8204","LOTEKSRXDL","2493","terminated","Eagle Nest","Eagle Nest","2014-05-13 13:12:00 +00:00","2014-05-29 18:19:00 +00:00","1399986719.9999998","1401387540","41.62296000","-83.24540000","","","0","Exact"
"1323","18","Lotek-8204","LOTEKSRXDL","2416","terminated","Pickerel Creek","Pickerel Creek","2015-04-17 08:00:00 +00:00","2015-05-12 08:00:00 +00:00","1429257600","1431417600","41.43642000","-82.96352000","","false","0","Exact"
"1323","18","Lotek-8204","LOTEKSRXDL","2417","terminated","Resthaven","Resthaven","2015-05-12 14:30:00 +00:00","2015-05-31 19:00:00 +00:00","1431441000","1433098800","41.40088000","-82.82635000","","false","0","Exact"
"1393","18","Lotek-6345","","2471","terminated","Pool9","Pool9","2013-04-14 14:40:00 +00:00","2013-05-29 10:51:00 +00:00","1365950400","1369824660","41.63743000","-83.21525000","","","0","Exact"
"1587","18","SG-1012BB012085","SENSORGNOME","2875","terminated","CRANE","CRANE","2013-04-30 00:00:00 +00:00","2013-05-11 00:00:00 +00:00","1367280000","1368230400","41.62323000","-83.22635000","","","0","Exact"
"1614","19","SG-3114BBBK2156","SENSORGNOME","2953","terminated","Lower Suwannee Refuge","Lower Suwannee Refug","2016-03-21 17:00:00 +00:00","2017-09-07 13:30:00 +00:00","1458579600","1504791000","29.37250000","-83.04430000","","false","0","Exact"
"1614","19","SG-3114BBBK2156","SENSORGNOME","4319","active","LowerSuwanee 2","Lower Suwannee Refug","2017-10-05 14:58:00 +00:00","","1507215480","","29.37250000","-83.04430000","14.0","false","0","Exact"
"1615","19","SG-3114BBBK2336","SENSORGNOME","4465","active","Faver-Dyke2","Favre-Dyke","2018-01-06 12:00:00 +00:00","","1515240000","","29.66820000","-81.26640000","","false","0","Exact"
"1615","19","SG-3114BBBK2336","SENSORGNOME","2954","terminated","Dunn's Creek","Dunn's Creek","2016-03-22 12:00:00 +00:00","2017-09-06 16:15:00 +00:00","1458648000","1504714500","29.52660000","-81.59220000","","false","0","Exact"
"1616","19","SG-3114BBBK2178","SENSORGNOME","2955","terminated","Payne's Prairie","Payne's Prairie","2016-03-22 16:00:00 +00:00","2017-09-06 19:45:00 +00:00","1458662400","1504727100","29.56480000","-82.26500000","","false","0","Exact"
"1616","19","SG-3114BBBK2178","SENSORGNOME","4320","active","PaynesPrairie 2","Payne's Prairie","2017-10-05 18:38:00 +00:00","","1507228680","","29.56480000","-82.26500000","","false","0","Exact"
"1617","19","SG-3114BBBK2277","SENSORGNOME","4321","active","DunnsCreek 2","Dunn's Creek","2017-10-05 16:40:00 +00:00","","1507221600","","29.52660000","-81.59220000","10.0","false","0","Exact"
"1617","19","SG-3114BBBK2277","SENSORGNOME","2956","terminated","Favre-Dyke","Favre-Dyke","2016-03-25 11:00:00 +00:00","2017-09-06 14:30:00 +00:00","1458903600","1504708200","29.66860000","-81.26540000","","false","0","Exact"
"1691","19","SG-0816BBBK08C1","SENSORGNOME","3105","terminated","Font Hill IRI","Font Hill IRI","2016-04-23 13:45:00 +00:00","2016-05-12 18:00:00 +00:00","1461419100","1463076000","18.04430000","-77.93920000","","false","0","Exact"
"1691","19","SG-0816BBBK08C1","SENSORGNOME","3891","active","MII_2017","MII_2017","2017-03-17 12:00:00 +00:00","","1489752000","","18.04050000","-77.94100000","","false","0","Exact"
"1692","19","SG-0816BBBK0192","SENSORGNOME","3892","active","MM_2017","MM_2017","2017-03-21 12:00:00 +00:00","","1490097600","","18.04220000","-77.94310000","","false","0","Exact"
"1692","19","SG-0816BBBK0192","SENSORGNOME","3106","terminated","Font Hill MM","Font Hill MM","2016-04-24 07:20:00 +00:00","2016-05-12 18:00:00 +00:00","1461482400","1463076000","18.04220000","-77.94310000","","","0","Exact"
"1693","19","SG-0816BBBK0521","SENSORGNOME","3107","terminated","Font Hill MII","Font Hill MII","2016-04-25 13:32:00 +00:00","2016-05-12 18:00:00 +00:00","1461591120","1463076000","18.04050000","-77.94090000","","false","0","Exact"
"1693","19","SG-0816BBBK0521","SENSORGNOME","3893","active","IRI_2017","IRI_2017","2017-03-18 12:00:00 +00:00","","1489838400","","18.04410000","-77.93930000","","false","0","Exact"
"1694","19","SG-0816BBBK064C","SENSORGNOME","3894","active","LI_2017","LI_2017","2017-03-22 11:00:00 +00:00","","1490180400","","18.03490000","-77.93540000","","false","0","Exact"
"1694","19","SG-0816BBBK064C","SENSORGNOME","3108","terminated","Font Hill LI","Font Hill LI","2016-04-25 07:30:00 +00:00","2016-05-10 18:00:00 +00:00","1461569400","1462903200","18.03490000","-77.93540000","","false","0","Exact"
"1695","19","SG-0816BBBK039D","SENSORGNOME","3109","terminated","Font Hill LIX","Font Hill LIX","2016-04-25 08:06:00 +00:00","2016-05-12 18:00:00 +00:00","1461571560.0000002","1463076000","18.03890000","-77.93570000","","false","0","Exact"
"1695","19","SG-0816BBBK039D","SENSORGNOME","3895","active","LIX_2017","LIX_2017","2017-03-26 11:00:00 +00:00","","1490526000","","18.03890000","-77.93600000","","false","0","Exact"
"2036","19","SG-4116BBBK0351","","3824","terminated","Watermelon Pond WMA","Watermelon Pond WMA","2017-03-08 18:37:00 +00:00","2017-09-07 15:00:00 +00:00","1488998220","1504796400","29.56340000","-82.61110000","","false","0","Exact"
"2036","19","SG-4116BBBK0351","","4323","active","Watermelon Pond WMA 2","Watermelon Pond WMA","2017-10-05 17:09:00 +00:00","","1507223340","","29.56350000","-82.61100000","","false","0","Exact"
"2037","19","SG-2916BBBK0723","","4322","active","Gold Head Branch SP 2","Gold Head Branch SP","2017-10-05 18:41:00 +00:00","","1507228859.9999998","","29.82050000","-81.95290000","","false","0","Exact"
"2037","19","SG-2916BBBK0723","","3822","terminated","Gold Head Branch SP","Gold Head Branch SP","2017-03-09 21:30:00 +00:00","2017-09-06 18:15:00 +00:00","1489095000","1504721700","29.82050000","-81.95290000","","false","0","Exact"
"1140","24","SG-5113BBBK0173","SENSORGNOME","2305","terminated","S03","S03","2014-05-08 00:00:00 +00:00","2014-05-21 00:00:00 +00:00","1399507200","1400630400","52.23140000","-105.88590000","","false","0","Exact"
"1141","24","SG-5113BBBK0408","SENSORGNOME","2306","terminated","S04","S04","2014-05-08 00:00:00 +00:00","2014-05-10 16:50:00 +00:00","1399507200","1399740600","52.14550000","-105.97840000","","false","0","Exact"
"1141","24","SG-5113BBBK0408","SENSORGNOME","2787","terminated","S04","S04","2014-05-10 16:50:00 +00:00","2014-05-21 00:00:00 +00:00","1399740600","1400630400","52.14550000","-105.97840000","","false","0","Exact"
"1142","24","SG-5113BBBK2672","SENSORGNOME","2307","terminated","R1","R1","2014-05-08 00:00:00 +00:00","2014-05-22 00:00:00 +00:00","1399507200","1400716800","52.25820000","-106.05060000","","false","0","Exact"
"1143","24","SG-5113BBBK2817","SENSORGNOME","2308","terminated","S08","S08","2014-05-08 00:00:00 +00:00","2014-05-22 00:00:00 +00:00","1399507200","1400716800","52.35440000","-106.10090000","","false","0","Exact"
"1144","24","SG-5113BBBK2822","SENSORGNOME","2310","terminated","S05","S05","2014-05-08 00:00:00 +00:00","2014-05-21 00:00:00 +00:00","1399507200","1400630400","52.14540000","-106.09810000","","false","0","Exact"
"1145","24","SG-5113BBBK2911","SENSORGNOME","2311","terminated","S07","S07","2014-05-08 00:00:00 +00:00","2014-05-22 00:00:00 +00:00","1399507200","1400716800","52.31430000","-106.14690000","","false","0","Exact"
"1146","24","SG-5113BBBK3032","SENSORGNOME","2312","terminated","S01","S01","2014-05-09 00:00:00 +00:00","2014-05-22 00:00:00 +00:00","1399593600","1400716800","52.34760000","-105.93910000","","false","0","Exact"
"1147","24","SG-5113BBBK3113","SENSORGNOME","2313","terminated","S02","S02","2014-05-09 00:00:00 +00:00","2014-05-22 00:00:00 +00:00","1399593600","1400716800","52.28250000","-105.88410000","","false","0","Exact"
"1148","24","SG-5113BBBK3155","SENSORGNOME","2314","terminated","S06","S06","2014-05-08 00:00:00 +00:00","2014-05-21 00:00:00 +00:00","1399507200","1400630400","52.23790000","-106.12320000","","false","0","Exact"
"1149","24","SG-5113BBBK3179","SENSORGNOME","2315","terminated","R2","R2","2014-05-08 00:00:00 +00:00","2014-05-22 00:00:00 +00:00","1399507200","1400716800","52.25830000","-106.05060000","","false","0","Exact"
"558","25","SG-1913BBBK3221","SENSORGNOME","3779","terminated","WNERR","WNERR","2014-06-09 00:00:00 +00:00","2014-09-25 00:00:00 +00:00","1402272000","1411603200","43.33507300","-70.54918200","","false","0","Exact"
"586","25","SG-1814BBBK0585","SENSORGNOME","3842","terminated","FURBISH (RHC-2)","FURBISH (RHC-2)","2017-03-16 03:00:00 +00:00","2018-01-04 00:00:00 +00:00","1489633200","1515024000","43.28190000","-70.58170000","","false","0","Exact"
"586","25","SG-1814BBBK0585","SENSORGNOME","3316","terminated","FURBISH (RHC-2)","FURBISH (RHC-2)","2016-05-16 07:00:00 +00:00","2016-12-23 07:00:00 +00:00","1463382000","1482476400","43.28190000","-70.58170000","","false","0","Exact"
"586","25","SG-1814BBBK0585","SENSORGNOME","2459","terminated","FURBISH (RHC-2)","FURBISH (RHC-2)","2014-07-24 00:00:00 +00:00","2014-08-05 00:00:00 +00:00","1406160000","1407196800","43.28190000","-70.58170000","","false","0","Exact"
"586","25","SG-1814BBBK0585","SENSORGNOME","2460","terminated","FURBISH (RHC-2)","FURBISH (RHC-2)","2014-08-05 00:00:00 +00:00","2014-11-25 00:00:00 +00:00","1407196800","1416873600","43.28190000","-70.58170000","","false","0","Exact"
"586","25","SG-1814BBBK0585","SENSORGNOME","2461","terminated","FURBISH (RHC-2)","FURBISH (RHC-2)","2014-11-25 00:00:00 +00:00","2015-06-24 00:00:00 +00:00","1416873600","1435104000","43.28190000","-70.58170000","","false","0","Exact"
"586","25","SG-1814BBBK0585","SENSORGNOME","2462","terminated","FURBISH (RHC-2)","FURBISH (RHC-2)","2015-06-24 00:00:00 +00:00","2016-01-20 00:00:00 +00:00","1435104000","1453248000","43.28190000","-70.58170000","","false","0","Exact"
"1150","25","SG-1814BBBK0809","SENSORGNOME","4383","terminated","WNERR","WNERR","2014-10-25 09:36:00 +00:00","2015-04-15 00:00:00 +00:00","1414229760","1429056000","43.33510000","-70.54920000","","false","0","Exact"
"1150","25","SG-1814BBBK0809","SENSORGNOME","4384","terminated","WNERR","WNERR","2015-04-15 00:00:00 +00:00","2015-05-13 00:00:00 +00:00","1429056000","1431475200","43.33510000","-70.54920000","","false","0","Exact"
"1150","25","SG-1814BBBK0809","SENSORGNOME","4385","terminated","WNERR","WNERR","2015-05-15 00:00:00 +00:00","2016-01-20 00:00:00 +00:00","1431648000","1453248000","43.33510000","-70.54920000","","false","0","Exact"
"1150","25","SG-1814BBBK0809","SENSORGNOME","4386","active","WNERR","WNERR","2016-04-29 00:00:00 +00:00","","1461888000","","43.33510000","-70.54920000","","false","0","Exact"
"2290","25","SG-0414BBBK0236","SENSORGNOME","4334","active","UNE","University of New England","2017-10-16 00:00:00 +00:00","","1508112000","","43.45870000","-70.38870000","","false","0","Exact"
"479","26","SG-1614BBBK1631","SENSORGNOME","1145","terminated","Bridge St Sackville (SHEEP)","Bridge St Sackville ","2014-06-19 00:00:00 +00:00","2014-08-09 00:00:00 +00:00","1403136000","1407542400","45.90340000","-64.34820000","","","0","Exact"
"479","26","SG-1614BBBK1631","SENSORGNOME","724","terminated","Bridge St Sackville (SHEEP)","Bridge St Sackville ","2014-06-09 00:00:00 +00:00","2014-06-19 00:00:00 +00:00","1402272000","1403136000","45.90340000","-64.34820000","","","0","Exact"
"480","26","SG-1614BBBK1787","SENSORGNOME","686","terminated","Fork Field Farms","Fork Field Farms","2014-05-24 00:00:00 +00:00","2014-06-21 00:00:00 +00:00","1400889600","1403308800","45.94101000","-64.33366000","","","0","Exact"
"480","26","SG-1614BBBK1787","SENSORGNOME","1146","terminated","Fork Field Farms","Fork Field Farms","2014-06-21 00:00:00 +00:00","2014-07-28 00:00:00 +00:00","1403308800","1406505600","45.94101000","-64.33366000","","","0","Exact"
"480","26","SG-1614BBBK1787","SENSORGNOME","1147","terminated","Marsh Landings","Marsh Landings","2014-07-29 00:00:00 +00:00","2014-08-10 00:00:00 +00:00","1406592000","1407628800","45.85411400","-64.18243300","","","0","Exact"
"481","26","SG-1614BBBK1885","SENSORGNOME","1148","terminated","Sackville Eng","Sackville Eng","2014-06-19 00:00:00 +00:00","2014-08-09 00:00:00 +00:00","1403136000","1407542400","45.89070000","-64.35370000","","","0","Exact"
"481","26","SG-1614BBBK1885","SENSORGNOME","728","terminated","Sackville Eng","Sackville Eng","2014-06-12 00:00:00 +00:00","2014-06-19 00:00:00 +00:00","1402531200","1403136000","45.89070000","-64.35370000","","","0","Exact"
"482","26","SG-1614BBBK1889","SENSORGNOME","688","terminated","Richard's Farm","Richard's Farm","2014-05-24 00:00:00 +00:00","2014-06-21 00:00:00 +00:00","1400889600","1403308800","45.92180000","-64.23730000","","","0","Exact"
"482","26","SG-1614BBBK1889","SENSORGNOME","1149","terminated","Richard's Farm","Richard's Farm","2014-06-21 00:00:00 +00:00","2014-07-28 00:00:00 +00:00","1403308800","1406505600","45.92180000","-64.23730000","","","0","Exact"
"482","26","SG-1614BBBK1889","SENSORGNOME","1150","terminated","Eddie rd. ","Eddie rd. ","2014-07-30 00:00:00 +00:00","2014-08-10 00:00:00 +00:00","1406678400","1407628800","45.84669900","-64.22413500","","","0","Exact"
"484","26","SG-1614BBBK1921","SENSORGNOME","1152","terminated","RCI Sackville","RCI Sackville","2014-06-19 00:00:00 +00:00","2014-08-10 00:00:00 +00:00","1403136000","1407628800","45.89390000","-64.32910000","","","0","Exact"
"484","26","SG-1614BBBK1921","SENSORGNOME","723","terminated","RCI Sackville Engineering","RCI Sackville Engine","2014-06-09 00:00:00 +00:00","2014-06-19 00:00:00 +00:00","1402272000","1403136000","45.89390000","-64.32910000","","","0","Exact"
"485","26","SG-1614BBBK1922","SENSORGNOME","687","terminated","Hospital Loop Road","Hospital Loop Road","2014-05-24 00:00:00 +00:00","2014-08-09 00:00:00 +00:00","1400889600","1407542400","45.86828000","-64.36376000","","","0","Exact"
"573","26","SG-1614BBBK1968","SENSORGNOME","1873","terminated","DIKES","DIKES","2014-06-20 00:00:00 +00:00","2014-08-09 00:00:00 +00:00","1403222400","1407542400","45.89762200","-64.33898000","","","0","Exact"
"578","26","SG-1614BBBK1901","SENSORGNOME","970","terminated","HWY","HWY","2014-06-18 00:00:00 +00:00","2014-07-22 00:00:00 +00:00","1403049600","1405987200","45.90076400","-64.35455500","","false","0","Exact"
"578","26","SG-1614BBBK1901","SENSORGNOME","2854","terminated","HWY","HWY","2014-07-22 00:00:00 +00:00","2014-08-09 00:00:00 +00:00","1405987200","1407542400","45.90076400","-64.35455500","","false","0","Exact"
"1152","26","SG-1614BBBK1620","SENSORGNOME","1871","terminated","COLONY","COLONY","2014-05-13 14:31:00 +00:00","2014-08-09 00:00:00 +00:00","1399991460","1407542400","45.89656700","-64.34399400","","false","0","Exact"
"1153","26","SG-1614BBBK1903","SENSORGNOME","1888","terminated","LOWERW","LOWERW","2014-06-14 00:00:00 +00:00","2014-08-09 00:00:00 +00:00","1402704000","1407542400","45.90265100","-64.33336500","","false","0","Exact"
"1280","26","SG-4001BBBK1660","SENSORGNOME","2280","terminated","COLONY2","COLONY2","2015-06-10 17:53:00 +00:00","2015-09-03 15:00:00 +00:00","1433958780","1441292400","45.90500000","-64.33930000","","false","0","Exact"
"1287","26","SG-4001BBBK1950","SENSORGNOME","2300","terminated","UPTAN","UPTAN","2015-05-31 17:49:00 +00:00","2015-09-26 00:00:00 +00:00","1433094540","1443225600","45.90960000","-64.30720000","","false","0","Exact"
"1288","26","SG-4001BBBK2010","SENSORGNOME","2301","terminated","COLONY1 ","COLONY1 ","2015-06-02 15:54:00 +00:00","2015-06-30 19:00:00 +00:00","1433260439.9999998","1435690800","45.89650000","-64.34390000","","false","0","Exact"
"1288","26","SG-4001BBBK2010","SENSORGNOME","2730","terminated","SE","SE","2015-06-30 19:00:00 +00:00","2015-08-26 00:00:00 +00:00","1435690800","1440547200","45.89060000","-64.35360000","","false","0","Exact"
"1289","26","SG-4001BBBK2330","SENSORGNOME","2302","terminated","SCHOOL","SCHOOL","2015-06-04 17:55:00 +00:00","2015-08-27 00:00:00 +00:00","1433440499.9999998","1440633600","45.91030000","-64.33930000","","false","0","Exact"
"1290","26","SG-4001BBBK8700","SENSORGNOME","2303","terminated","WCOCK","WCOCK","2015-06-05 19:28:00 +00:00","2015-08-26 00:00:00 +00:00","1433532480","1440547200","45.87380000","-64.34010000","","false","0","Exact"
"1291","26","SG-4000BBBK9170","SENSORGNOME","2304","terminated","AMMAR","AMMAR","2015-06-02 17:37:00 +00:00","2015-08-27 00:00:00 +00:00","1433266620","1440633600","45.85430000","-64.18220000","","false","0","Exact"
"1300","26","SG-4002BBBK0110","SENSORGNOME","2330","terminated","MISSA","MISSA","2015-05-30 15:32:00 +00:00","2015-08-27 00:00:00 +00:00","1432999920","1440633600","45.89390000","-64.23490000","","false","0","Exact"
"1301","26","SG-4002BBBK1630","SENSORGNOME","2331","terminated","EDDY","EDDY","2015-06-02 16:53:00 +00:00","2015-08-27 00:00:00 +00:00","1433263980","1440633600","45.84670000","-64.22430000","","false","0","Exact"
"1302","26","SG-4000BBBK9340","SENSORGNOME","2332","terminated","AMPNT","AMPNT","2015-06-14 15:21:00 +00:00","2015-08-27 00:00:00 +00:00","1434295260","1440633600","45.77670000","-64.27750000","","false","0","Exact"
"1351","26","SG-4001BBBK6020","SENSORGNOME","2405","terminated","TINTA","TINTA","2015-06-29 00:00:00 +00:00","2015-08-26 00:00:00 +00:00","1435536000","1440547200","45.93720000","-64.31490000","","false","0","Exact"
"2012","26","Lotek-6303","LOTEKSRX600","3793","terminated","Saldanha manual 6303","","2015-06-24 00:00:00 +00:00","2015-08-13 00:00:00 +00:00","1435104000","1439424000","","","","true","0","Exact"
"2013","26","Lotek-6296","LOTEKSRX600","3794","terminated","Saldanha manual 6296","","2015-06-28 00:00:00 +00:00","2015-07-09 00:00:00 +00:00","1435449600","1436400000","","","","true","0","Exact"
"1662","29","SG-4002BBBK2850","SENSORGNOME","3049","terminated","Kiawah Island Club - SALS 2016","Kiawah Island Club -","2016-05-04 13:34:00 +00:00","2016-06-06 07:57:00 +00:00","1462368840.0000002","1465199819.9999998","32.61264200","-80.09921300","","false","0","Exact"
"1651","31","SG-3214BBBK8453","SENSORGNOME","3006","terminated","Grand_Isle","Grand_Isle","2016-04-15 00:00:00 +00:00","2016-08-05 00:00:00 +00:00","1460678400","1470355200","29.23910000","-90.00305080","","false","0","Exact"
"1744","31","Lotek-268","LOTEKSRX800","3231","active","Point-Aux-Chenes Wildlife Management Area","Point-Aux-Chenes Wil","2016-06-06 00:00:00 +00:00","","1465171200","","29.45572900","-90.47157600","","false","0","Exact"
"1745","31","Lotek-267","LOTEKSRX800","3232","active","Pass-A-Loutre Wildlife Management Area","Pass-A-Loutre Wildli","2016-06-22 00:00:00 +00:00","","1466553600","","29.11886300","-89.20686500","","false","0","Exact"
"1787","31","Lotek-359","","3343","active","Wisner","Wisner","2016-07-27 19:00:00 +00:00","","1469646000","","29.12297000","-90.16045000","","false","0","Exact"
"1789","31","Lotek-181","LOTEKSRX800","3345","active","Grand_Isle","Grand_Isle","2016-08-05 11:00:00 +00:00","","1470394800","","29.23910000","-90.00305100","","false","0","Exact"
"1894","31","Lotek-358","","3517","active","East Grand Terre","East Grand Terre","2016-10-20 14:00:00 +00:00","","1476972000","","29.31145800","-89.86324900","","false","0","Exact"
"2030","31","Lotek-357","","3811","active","East Timbalier","East Timbalier","2017-02-23 13:47:00 +00:00","","1487857620","","29.06675300","-90.32765000","","false","0","Exact"
"2159","31","Lotek-264","","4107","active","Sabine NWR","Sabine NWR","2016-11-29 19:00:00 +00:00","","1480446000","","29.88920000","-93.40210000","","false","0","Exact"
"2160","31","Lotek-261","","4108","active","Rock E","Rock E","2017-03-07 19:00:00 +00:00","","1488913200","","29.63730000","-92.57030000","","false","0","Exact"
"2161","31","Lotek-345","","4109","active","Rock W","Rock W","2017-03-16 20:00:00 +00:00","","1489694400","","29.70700000","-92.83070000","","false","0","Exact"
"2184","31","Lotek-343","","4154","active","Peveto Woods","Peveto Woods","2017-03-27 20:00:00 +00:00","","1490644800","","29.75770000","-93.60390000","","false","0","Exact"
"1154","32","SG-1514BBBK2341","SENSORGNOME","3355","terminated","MDR","MDR","2016-08-11 00:00:00 +00:00","2016-11-10 00:00:00 +00:00","1470873600","1478736000","43.96905000","-68.12820000","","false","0","Exact"
"1154","32","SG-1514BBBK2341","SENSORGNOME","2588","terminated","MDR","MDR","2015-05-06 19:00:00 +00:00","2015-10-29 22:00:00 +00:00","1430938800","1446156000","43.96893000","-68.12830000","","false","0","Exact"
"1154","32","SG-1514BBBK2341","SENSORGNOME","1502","terminated","BEECH","MTDESERTISL","2014-09-05 16:52:00 +00:00","2014-10-19 22:00:00 +00:00","1409935920","1413756000","44.31070000","-68.34510000","","false","0","Exact"
"1354","32","SG-1913BBBK3123","SENSORGNOME","2419","terminated","GWASS","GWASS","2015-05-07 22:00:00 +00:00","2015-11-19 22:00:00 +00:00","1431036000","1447970400","44.47065000","-65.57160000","","false","0","Exact"
"1354","32","SG-1913BBBK3123","SENSORGNOME","3433","terminated","CUTLER","CUTLER","2016-08-18 00:00:00 +00:00","2016-11-15 00:00:00 +00:00","1471478400","1479168000","44.62650000","-67.28480000","","false","0","Exact"
"1355","32","SG-1813BBBK4711","SENSORGNOME","3354","terminated","BHILL","BHILL","2016-08-12 00:00:00 +00:00","2016-11-20 00:00:00 +00:00","1470960000","1479600000","44.42940000","-68.58936000","","false","0","Exact"
"1355","32","SG-1813BBBK4711","SENSORGNOME","2420","terminated","BHILL","BHILL","2015-05-11 00:00:00 +00:00","2015-11-18 22:00:00 +00:00","1431302400","1447884000","44.42937000","-68.58936000","","false","0","Exact"
"1356","32","SG-5114BBBK0801","SENSORGNOME","2421","terminated","PMP","PMP","2015-05-12 00:00:00 +00:00","2015-11-18 22:00:00 +00:00","1431388800","1447884000","44.41160000","-67.90463000","","false","0","Exact"
"1356","32","SG-5114BBBK0801","SENSORGNOME","3353","terminated","HELLCAT","HELLCAT","2016-08-03 00:00:00 +00:00","2016-09-27 23:59:00 +00:00","1470182400","1475020740.0000002","42.74050000","-70.79721000","","false","0","Exact"
