"motusRecvID","recvProjectID","receiverID","recvDeployID","port","radioType","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus"
"1317","47","SG-4001BBBK2220","2627","3","","yagi-9","5.0","5.0","","","","","6.0","","","x","","","","","","","terminated"
"1317","47","SG-4001BBBK2220","3998","1","","yagi-9","8.0","8.0","","","","","4.5","","","","","","","0.0","","","active"
"1317","47","SG-4001BBBK2220","3998","2","","yagi-9","228.0","228.0","","","","","4.1","","","","","","","0.0","","","active"
"1317","47","SG-4001BBBK2220","3998","3","","yagi-9","108.0","108.0","","","","","3.5","","","","","","","0.0","","","active"
"1317","47","SG-4001BBBK2220","4392","1","","yagi-9-laird","204.0","204.0","191.70781","","","","7.0","","","","","","","","","","terminated"
"1317","47","SG-4001BBBK2220","4392","2","","yagi-9-laird","238.0","238.0","225.70781","","","","6.5","","","","","","","","","","terminated"
"1317","47","SG-4001BBBK2220","4392","3","","yagi-9-laird","22.0","22.0","9.707811","","","","6.0","","","","","","","","","","terminated"
"1318","64","Lotek-8207","2354","1","","yagi-9-laird","0.0","0.0","352.5735","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","2354","2","","yagi-9-laird","180.0","180.0","172.57349","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","2406","1","","yagi-9","180.0","180.0","172.56355","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","2406","2","","yagi-9","0.0","0.0","352.56357","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","2476","1","","yagi-9","90.0","90.0","82.92303","","","","10.0","","","","","","","","","","terminated"
"1318","64","Lotek-8207","2476","2","","yagi-9","270.0","270.0","262.92303","","","","10.0","","","","","","","","","","terminated"
"1318","64","Lotek-8207","2480","1","","yagi-9","0.0","0.0","352.62256","","","","10.0","","","","","","","","","","terminated"
"1318","64","Lotek-8207","2480","2","","yagi-9","180.0","180.0","172.62256","","","","10.0","","","","","","","","","","terminated"
"1318","64","Lotek-8207","2907","1","","yagi-9-laird","225.0","225.0","217.5277","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","2907","2","","yagi-9-laird","45.0","45.0","37.52769","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4257","1","","yagi-9-laird","225.0","225.0","217.49918","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4257","2","","yagi-9-laird","45.0","45.0","37.499176","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4258","1","","yagi-9-laird","225.0","225.0","217.49652","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4258","2","","yagi-9-laird","45.0","45.0","37.496513","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4259","1","","yagi-9-laird","225.0","225.0","217.49399","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4259","2","","yagi-9-laird","45.0","45.0","37.493988","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4260","1","","yagi-9-laird","225.0","225.0","217.48093","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4260","2","","yagi-9-laird","45.0","45.0","37.48093","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4261","1","","yagi-9-laird","225.0","225.0","217.46175","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4261","2","","yagi-9-laird","45.0","45.0","37.46175","","","","9.0","","","RG-58","","","","","","","terminated"
"1318","64","Lotek-8207","4262","1","","yagi-9-laird","225.0","225.0","217.45882","","","","9.0","","","RG-58","","","","","","","active"
"1318","64","Lotek-8207","4262","2","","yagi-9-laird","45.0","45.0","37.45882","","","","9.0","","","RG-58","","","","","","","active"
"1319","64","Lotek-8203","2371","1","","yagi-9","45.0","45.0","37.79102","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","2371","2","","yagi-9","225.0","225.0","217.79102","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","2408","1","","yagi-9","225.0","225.0","217.79965","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","2408","2","","yagi-9","45.0","45.0","37.79965","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","2475","1","","yagi-9","142.0","142.0","","","","","10.0","","","","","","","","","","terminated"
"1319","64","Lotek-8203","2475","2","","yagi-9","330.0","330.0","","","","","10.0","","","","","","","","","","terminated"
"1319","64","Lotek-8203","2490","1","","yagi-9","30.0","30.0","","","","","10.0","","","","","","","","","","terminated"
"1319","64","Lotek-8203","2490","2","","yagi-9","210.0","210.0","","","","","10.0","","","","","","","","","","terminated"
"1319","64","Lotek-8203","2914","1","","yagi-9-laird","180.0","180.0","172.75464","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","2914","2","","yagi-9-laird","0.0","0.0","352.75464","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","4263","1","","yagi-9-laird","180.0","180.0","172.7234","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","4263","2","","yagi-9-laird","0.0","0.0","352.7234","","","","9.0","","","RG-58","","","","","","","terminated"
"1319","64","Lotek-8203","4264","1","","yagi-9-laird","180.0","180.0","172.70543","","","","9.0","","","RG-58","","","","","","","active"
"1319","64","Lotek-8203","4264","2","","yagi-9-laird","0.0","0.0","352.70544","","","","9.0","","","RG-58","","","","","","","active"
"1320","64","Lotek-6343","2409","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2409","2","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2409","3","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2409","4","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2410","1","","yagi-9","18.0","18.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2410","2","","yagi-9","58.0","58.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2410","3","","yagi-9","108.0","108.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2410","4","","yagi-9","196.0","196.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2410","5","","yagi-9","236.0","236.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2410","6","","yagi-9","306.0","306.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2492","1","","yagi-9","270.0","270.0","","","","","9.0","","","","","","","","","","terminated"
"1320","64","Lotek-6343","2492","2","","yagi-9","90.0","90.0","","","","","9.0","","","","","","","","","","terminated"
"1320","64","Lotek-6343","2492","3","","yagi-9","0.0","0.0","","","","","10.0","","","","","","","","","","terminated"
"1320","64","Lotek-6343","2492","4","","yagi-9","180.0","180.0","","","","","10.0","","","","","","","","","","terminated"
"1320","64","Lotek-6343","2893","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2893","2","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2893","3","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2893","4","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2915","1","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2915","2","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2915","3","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","2915","4","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3117","1","","yagi-9","25.0","25.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3117","2","","yagi-9","205.0","205.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3117","3","","yagi-9","130.0","130.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3117","4","","yagi-9","310.0","310.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3118","1","","yagi-9","55.0","55.0","47.66791","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3118","2","","yagi-9","235.0","235.0","227.66791","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3118","3","","yagi-9","130.0","130.0","122.66791","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","3118","4","","yagi-9","310.0","310.0","302.6679","","","","9.0","","","RG-58","","","","","","","terminated"
"1320","64","Lotek-6343","4345","1","","yagi-9","55.0","55.0","47.596123","","","","9.0","","","RG-58","","","","","","","active"
"1320","64","Lotek-6343","4345","2","","yagi-9","235.0","235.0","227.59612","","","","9.0","","","RG-58","","","","","","","active"
"1320","64","Lotek-6343","4345","3","","yagi-9","130.0","130.0","122.59612","","","","9.0","","","RG-58","","","","","","","active"
"1320","64","Lotek-6343","4345","4","","yagi-9","310.0","310.0","302.59613","","","","9.0","","","RG-58","","","","","","","active"
"1321","64","Lotek-6347","2374","1","","yagi-9","315.0","315.0","307.73007","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2374","2","","yagi-9","45.0","45.0","37.730076","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2374","3","","yagi-9","90.0","90.0","82.73008","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2374","4","","yagi-9","270.0","270.0","262.73007","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2411","1","","yagi-9","0.0","0.0","352.73935","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2411","2","","yagi-9","180.0","180.0","172.73933","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2411","3","","yagi-9","270.0","270.0","262.73935","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2411","4","","yagi-9","90.0","90.0","82.73934","","","","8.0","","10.0","RG-58","","","","","","","terminated"
"1321","64","Lotek-6347","2472","1","","yagi-9","180.0","180.0","172.81737","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2472","2","","yagi-9","240.0","240.0","232.81737","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2472","3","","yagi-9","300.0","300.0","292.81738","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2472","4","","yagi-9","0.0","0.0","352.81738","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2472","5","","yagi-9","60.0","60.0","52.81737","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2472","6","","yagi-9","120.0","120.0","112.817375","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2494","1","","yagi-9","270.0","270.0","262.78644","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2494","2","","yagi-9","90.0","90.0","82.78644","","","","9.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2494","3","","yagi-9","0.0","0.0","352.78644","","","","10.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2494","4","","yagi-9","180.0","180.0","172.78644","","","","10.0","","","","","","","","","","terminated"
"1321","64","Lotek-6347","2913","1","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","active"
"1321","64","Lotek-6347","2913","2","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","active"
"1321","64","Lotek-6347","2913","3","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","active"
"1321","64","Lotek-6347","2913","4","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","active"
"1322","64","Lotek-8206","2358","1","","yagi-9","270.0","270.0","262.5929","","","","9.0","","","RG-58","","","","","","","terminated"
"1322","64","Lotek-8206","2358","2","","yagi-9","90.0","90.0","82.59289","","","","9.0","","","RG-58","","","","","","","terminated"
"1322","64","Lotek-8206","2368","1","","yagi-9","0.0","0.0","352.58398","","","","9.0","","10.0","RG-58","","","","","","","terminated"
"1322","64","Lotek-8206","2368","2","","yagi-9","180.0","180.0","172.58397","","","","9.0","","10.0","RG-58","","","","","","","terminated"
"1322","64","Lotek-8206","2473","1","","yagi-9","220.0","220.0","212.90323","","","","10.0","","","","","","","","","","terminated"
"1322","64","Lotek-8206","2473","2","","yagi-9","40.0","40.0","32.903225","","","","10.0","","","","","","","","","","terminated"
"1322","64","Lotek-8206","2479","1","","yagi-9","60.0","60.0","52.849716","","","","10.0","","","","","","","","","","terminated"
"1322","64","Lotek-8206","2479","2","","yagi-9","240.0","240.0","232.84972","","","","10.0","","","","","","","","","","terminated"
"1322","64","Lotek-8206","2911","1","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","active"
"1322","64","Lotek-8206","2911","2","","yagi-9","270.0","270.0","","","","","9.0","","","RG-58","","","","","","","active"
"1323","18","Lotek-8204","2416","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1323","18","Lotek-8204","2416","2","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1323","18","Lotek-8204","2417","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1323","18","Lotek-8204","2417","2","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1323","18","Lotek-8204","2477","1","","yagi-9","0.0","0.0","352.68848","","","","10.0","","","","","","","","","","terminated"
"1323","18","Lotek-8204","2477","2","","yagi-9","180.0","180.0","172.68849","","","","10.0","","","","","","","","","","terminated"
"1323","18","Lotek-8204","2493","1","","yagi-9","20.0","20.0","","","","","10.0","","","","","","","","","","terminated"
"1323","18","Lotek-8204","2493","2","","yagi-9","200.0","200.0","","","","","10.0","","","","","","","","","","terminated"
"1324","64","Lotek-8372","2412","1","","yagi-9","0.0","0.0","352.351","","","","9.0","","","RG-58","","","","","","","terminated"
"1324","64","Lotek-8372","2491","1","","yagi-9","0.0","0.0","352.52905","","","","10.0","","","","","","","","","","terminated"
"1324","64","Lotek-8372","2491","2","","yagi-9","180.0","180.0","172.52905","","","","10.0","","","","","","","","","","terminated"
"1324","64","Lotek-8372","2894","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1324","64","Lotek-8372","3083","1","","yagi-9","0.0","0.0","","","","","","","","","","","","","","","terminated"
"1324","64","Lotek-8372","3084","1","","yagi-9-laird","315.0","315.0","307.30124","","","","9.0","","","RG-58","","","","","","","terminated"
"1324","64","Lotek-8372","4266","1","","yagi-9-laird","315.0","315.0","307.28708","","","","9.0","","","RG-58","","","","","","","terminated"
"1324","64","Lotek-8372","4267","1","","yagi-9-laird","315.0","315.0","307.26324","","","","9.0","","","RG-58","","","","","","","terminated"
"1324","64","Lotek-8372","4268","1","","yagi-9-laird","315.0","315.0","307.2542","","","","9.0","","","RG-58","","","","","","","active"
"1325","64","Lotek-8373","2413","1","","yagi-9","180.0","180.0","172.35103","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","2478","1","","yagi-9","0.0","0.0","","","","","10.0","","","","","","","","","","terminated"
"1325","64","Lotek-8373","2478","2","","yagi-9","180.0","180.0","","","","","10.0","","","","","","","","","","terminated"
"1325","64","Lotek-8373","2895","1","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","3085","1","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","3086","1","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","3087","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","3088","1","","yagi-9-laird","135.0","135.0","127.301094","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","4269","1","","yagi-9-laird","135.0","135.0","127.28707","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","4270","1","","yagi-9-laird","135.0","135.0","127.26325","","","","9.0","","","RG-58","","","","","","","terminated"
"1325","64","Lotek-8373","4271","1","","yagi-9-laird","135.0","135.0","127.254196","","","","9.0","","","RG-58","","","","","","","active"
"1326","64","Lotek-8205","2414","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1326","64","Lotek-8205","2414","2","","yagi-9","180.0","180.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1326","64","Lotek-8205","2415","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1326","64","Lotek-8205","2415","2","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1326","64","Lotek-8205","2474","1","","yagi-9","180.0","180.0","","","","","9.0","","","","","","","","","","terminated"
"1326","64","Lotek-8205","2474","2","","yagi-9","0.0","0.0","","","","","9.0","","","","","","","","","","terminated"
"1326","64","Lotek-8205","2489","1","","yagi-9","90.0","90.0","82.640816","","","","10.0","","","","","","","","","","terminated"
"1326","64","Lotek-8205","2489","2","","yagi-9","270.0","270.0","262.6408","","","","10.0","","","","","","","","","","terminated"
"1326","64","Lotek-8205","2912","1","","yagi-9","0.0","0.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1326","64","Lotek-8205","2912","2","","yagi-9","90.0","90.0","","","","","9.0","","","RG-58","","","","","","","terminated"
"1326","64","Lotek-8205","2917","1","","yagi-9","225.0","225.0","","","","","9.0","","","RG-58","","","","","","","active"
"1326","64","Lotek-8205","2917","2","","yagi-9","45.0","45.0","","","","","9.0","","","RG-58","","","","","","","active"
"1327","59","SG-4001BBBK1330","2364","3","","yagi-9","123.0","123.0","","","","","8.0","","","","","","","0.0","","","active"
"1327","59","SG-4001BBBK1330","2364","5","","yagi-9","43.0","43.0","","","","","8.0","","","","","","","0.0","","","active"
"1327","59","SG-4001BBBK1330","2364","7","","yagi-9","203.0","203.0","","","","","8.0","","","","","","","0.0","","","active"
"1330","59","SG-3214BBBK5685","2377","3","","yagi-9","35.0","35.0","","","","","8.0","","","","","","","0.0","","","active"
"1330","59","SG-3214BBBK5685","2377","5","","yagi-9","95.0","95.0","","","","","8.0","","","","","","","0.0","","","active"
"1330","59","SG-3214BBBK5685","2377","7","","yagi-9","155.0","155.0","","","","","8.0","","","","","","","0.0","","","active"
"1331","59","SG-1614BBBK1836","2378","3","","yagi-9","45.0","45.0","","","","","8.0","","","","","","","0.0","","","active"
"1331","59","SG-1614BBBK1836","2378","5","","yagi-9","110.0","110.0","","","","","8.0","","","","","","","0.0","","","active"
"1331","59","SG-1614BBBK1836","2378","7","","yagi-9","345.0","345.0","","","","","8.0","","","","","","","0.0","","","active"
"1332","59","SG-4001BBBK2260","2379","3","","yagi-9","125.0","125.0","","","","","8.0","","","","","","","0.0","","","active"
"1332","59","SG-4001BBBK2260","2379","5","","yagi-9","65.0","65.0","","","","","8.0","","","","","","","0.0","","","active"
"1332","59","SG-4001BBBK2260","2379","7","","yagi-9","185.0","185.0","","","","","8.0","","","","","","","0.0","","","active"
"1334","73","Lotek-174","2381","1","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1334","73","Lotek-174","2381","2","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1334","73","Lotek-174","2381","3","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1335","73","Lotek-178","2382","1","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1335","73","Lotek-178","2382","2","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1335","73","Lotek-178","2382","3","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1336","75","SG-3214BBBK5558","2383","1","","yagi-6","200.0","200.0","","","","","","","","","","","","0.0","","","terminated"
"1336","75","SG-3214BBBK5558","2383","3","","yagi-6","297.0","297.0","","","","","","","","","","","","0.0","","","terminated"
"1336","75","SG-3214BBBK5558","2383","5","","yagi-6","95.0","95.0","","","","","","","","","","","","0.0","","","terminated"
"1337","75","SG-3214BBBK7294","2384","1","","yagi-6","0.0","0.0","","","","","6.0","","","","","","","0.0","","","terminated"
"1337","75","SG-3214BBBK7294","2384","3","","yagi-6","225.0","225.0","","","","","6.0","","","","","","","0.0","","","terminated"
"1337","75","SG-3214BBBK7294","2384","5","","yagi-6","292.0","292.0","","","","","6.0","","","","","","","0.0","","","terminated"
"1338","75","SG-3214BBBK8616","2385","1","","yagi-6","138.0","138.0","","","","","","","","","","","","0.0","","","terminated"
"1338","75","SG-3214BBBK8616","2385","3","","yagi-6","180.0","180.0","","","","","","","","","","","","0.0","","","terminated"
"1338","75","SG-3214BBBK8616","2385","5","","yagi-6","272.0","272.0","","","","","","","","","","","","0.0","","","terminated"
"1339","75","SG-4001BBBK1790","2386","1","","yagi-6","135.0","135.0","","","","","6.0","","","","","","","0.0","","","terminated"
"1339","75","SG-4001BBBK1790","2386","3","","yagi-6","225.0","225.0","","","","","6.0","","","","","","","0.0","","","terminated"
"1339","75","SG-4001BBBK1790","2386","5","","yagi-6","292.0","292.0","","","","","6.0","","","","","","","0.0","","","terminated"
"1341","62","SG-4001BBBK2210","2388","1","","omni-whip","0.0","0.0","","","","","6.1","","8.0","","","","","0.0","","","active"
"1343","77","SG-0815BBBK2114","2817","1","","yagi-5","90.0","90.0","","","","","","","","","","","","","","","terminated"
"1343","77","SG-0815BBBK2114","2817","2","","yagi-5","148.0","148.0","","","","","","","","","","","","","","","terminated"
"1343","77","SG-0815BBBK2114","2817","3","","yagi-5","30.0","30.0","","","","","","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","2396","1","","yagi-9-laird","45.0","45.0","","","","","6.0","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","2396","2","","yagi-9-laird","220.0","220.0","","","","","5.8","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","2396","3","","yagi-9-laird","310.0","310.0","","","","","5.6","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","2704","1","","yagi-9-laird","45.0","45.0","","","","","4.0","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","2704","2","","yagi-9-laird","220.0","220.0","","","","","3.8","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","2704","3","","yagi-9-laird","310.0","310.0","","","","","3.6","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3053","1","","yagi-9-laird","50.0","50.0","","","","","6.0","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3053","2","","yagi-9-laird","220.0","220.0","","","","","5.8","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3053","3","","yagi-9-laird","310.0","310.0","","","","","5.6","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3650","1","","yagi-9-laird","50.0","50.0","","","","","4.0","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3650","2","","yagi-9-laird","220.0","220.0","","","","","3.8","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3980","1","","yagi-9-laird","50.0","50.0","31.661377","","","","5.0","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3980","2","","yagi-9-laird","220.0","220.0","201.66138","","","","4.8","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","3980","3","","yagi-9-laird","310.0","310.0","291.66138","","","","4.6","","","","","","","","","","terminated"
"1347","2","SG-4000BBBK9450","4435","1","","yagi-9-laird","50.0","50.0","31.745129","","","","5.0","","","","","","","","","","active"
"1347","2","SG-4000BBBK9450","4435","2","","yagi-9-laird","220.0","220.0","201.74513","","","","4.8","","","","","","","","","","active"
"1348","2","SG-4005BBBK3230","2397","1","","yagi-9-laird","75.0","75.0","","","","","6.0","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","2397","2","","yagi-9-laird","270.0","270.0","","","","","5.8","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","2397","3","","yagi-9-laird","350.0","350.0","","","","","5.6","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","2702","1","","yagi-9-laird","75.0","75.0","","","","","4.0","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","2702","2","","yagi-9-laird","270.0","270.0","","","","","3.8","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","2702","3","","yagi-9-laird","350.0","350.0","","","","","3.6","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3047","1","","yagi-9-laird","75.0","75.0","","","","","6.0","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3047","2","","yagi-9-laird","270.0","270.0","","","","","5.8","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3047","3","","yagi-9-laird","350.0","350.0","","","","","5.6","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3649","1","","yagi-9-laird","75.0","75.0","","","","","4.0","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3649","2","","yagi-9-laird","270.0","270.0","","","","","3.8","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3979","1","","yagi-9-laird","75.0","75.0","56.899216","","","","5.0","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3979","2","","yagi-9-laird","270.0","270.0","251.89922","","","","4.8","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","3979","3","","yagi-9-laird","350.0","350.0","331.89923","","","","4.6","","","","","","","","","","terminated"
"1348","2","SG-4005BBBK3230","4438","2","","yagi-9-laird","270.0","270.0","251.98138","","","","4.8","","","","","","","","","","active"
"1348","2","SG-4005BBBK3230","4438","3","","yagi-9-laird","350.0","350.0","331.98138","","","","4.6","","","","","","","","","","active"
"1351","26","SG-4001BBBK6020","2405","1","","yagi-9","65.0","65.0","","","","","6.0","","","","","","","","","","terminated"
"1351","26","SG-4001BBBK6020","2405","2","","yagi-9","120.0","120.0","","","","","5.8","","","","","","","","","","terminated"
"1351","26","SG-4001BBBK6020","2405","3","","yagi-9","350.0","350.0","","","","","5.6","","","","","","","","","","terminated"
"1354","32","SG-1913BBBK3123","2419","1","","yagi-9","104.0","104.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1354","32","SG-1913BBBK3123","2419","2","","yagi-9","148.0","148.0","","","","","7.5","","","","","","","0.0","","","terminated"
"1354","32","SG-1913BBBK3123","2419","3","","yagi-9","196.0","196.0","","","","","7.0","","","","","","","0.0","","","terminated"
"1354","32","SG-1913BBBK3123","3433","1","","yagi-9","116.0","116.0","","","","","8.5","","","","","","","","","","terminated"
"1354","32","SG-1913BBBK3123","3433","2","","yagi-9","208.0","208.0","","","","","8.0","","","","","","","","","","terminated"
"1354","32","SG-1913BBBK3123","3433","3","","yagi-9","335.0","335.0","","","","","7.5","","","","","","","","","","terminated"
"1355","32","SG-1813BBBK4711","2420","1","","yagi-9","256.0","256.0","","","","","8.0","","","","","","","","","","terminated"
